openTime,openTimeIso,open,high,low,close,volume
1787113200000,2026-08-19T04:20:00.000Z,64358.00000000,64391.80000000,64358.00000000,64371.42000000,18.06622000
1787113500000,2026-08-19T04:25:00.000Z,64371.42000000,64371.43000000,64359.27000000,64359.27000000,9.56866000
1787113800000,2026-08-19T04:30:00.000Z,64359.28000000,64359.28000000,64330.69000000,64352.50000000,17.81338000
1787114100000,2026-08-19T04:35:00.000Z,64352.51000000,64367.84000000,64349.23000000,64349.24000000,9.96809000
1787114400000,2026-08-19T04:40:00.000Z,64349.24000000,64376.29000000,64340.19000000,64350.00000000,250.59901000
1787114700000,2026-08-19T04:45:00.000Z,64349.99000000,64371.97000000,64349.99000000,64351.44000000,11.03486000
1787115000000,2026-08-19T04:50:00.000Z,64351.44000000,64351.44000000,64326.54000000,64326.55000000,13.53240000
1787115300000,2026-08-19T04:55:00.000Z,64326.54000000,64326.55000000,64307.92000000,64316.22000000,13.84600000
1787115600000,2026-08-19T05:00:00.000Z,64316.22000000,64352.00000000,64316.21000000,64352.00000000,17.23875000
1787115900000,2026-08-19T05:05:00.000Z,64352.00000000,64381.65000000,64351.77000000,64381.64000000,31.58191000
1787116200000,2026-08-19T05:10:00.000Z,64381.64000000,64409.93000000,64381.64000000,64406.13000000,38.78695000
1787116500000,2026-08-19T05:15:00.000Z,64406.13000000,64406.14000000,64344.33000000,64344.34000000,29.37758000
1787116800000,2026-08-19T05:20:00.000Z,64344.34000000,64349.31000000,64316.00000000,64328.77000000,16.69594000
1787117100000,2026-08-19T05:25:00.000Z,64328.76000000,64362.00000000,64328.76000000,64360.60000000,14.02130000
1787117400000,2026-08-19T05:30:00.000Z,64360.60000000,64360.60000000,64348.33000000,64348.34000000,5.86165000
1787117700000,2026-08-19T05:35:00.000Z,64348.34000000,64348.34000000,64329.84000000,64329.84000000,12.01251000
1787118000000,2026-08-19T05:40:00.000Z,64329.84000000,64338.00000000,64316.12000000,64316.13000000,23.96479000
1787118300000,2026-08-19T05:45:00.000Z,64316.13000000,64317.16000000,64302.58000000,64302.59000000,11.81242000
1787118600000,2026-08-19T05:50:00.000Z,64302.58000000,64306.00000000,64260.00000000,64260.06000000,31.29452000
1787118900000,2026-08-19T05:55:00.000Z,64260.06000000,64260.06000000,64236.00000000,64236.01000000,25.66886000
1787119200000,2026-08-19T06:00:00.000Z,64236.01000000,64249.04000000,64205.00000000,64214.11000000,30.60235000
1787119500000,2026-08-19T06:05:00.000Z,64214.12000000,64222.63000000,64180.00000000,64180.00000000,18.50791000
1787119800000,2026-08-19T06:10:00.000Z,64180.01000000,64180.01000000,64166.00000000,64176.59000000,28.47679000
1787120100000,2026-08-19T06:15:00.000Z,64176.58000000,64243.00000000,64176.58000000,64242.99000000,29.86951000
1787120400000,2026-08-19T06:20:00.000Z,64243.00000000,64303.46000000,64243.00000000,64303.45000000,29.77741000
1787120700000,2026-08-19T06:25:00.000Z,64303.45000000,64303.46000000,64277.52000000,64277.52000000,22.36603000
1787121000000,2026-08-19T06:30:00.000Z,64277.53000000,64284.40000000,64261.99000000,64274.25000000,73.89968000
1787121300000,2026-08-19T06:35:00.000Z,64274.25000000,64293.80000000,64274.25000000,64293.80000000,10.69300000
1787121600000,2026-08-19T06:40:00.000Z,64293.79000000,64293.79000000,64269.99000000,64270.00000000,54.45551000
1787121900000,2026-08-19T06:45:00.000Z,64270.00000000,64337.93000000,64259.99000000,64317.87000000,187.92530000
1787122200000,2026-08-19T06:50:00.000Z,64317.87000000,64326.00000000,64287.38000000,64325.99000000,16.22838000
1787122500000,2026-08-19T06:55:00.000Z,64325.99000000,64344.00000000,64319.77000000,64339.80000000,28.59321000
1787122800000,2026-08-19T07:00:00.000Z,64339.80000000,64347.38000000,64288.00000000,64288.01000000,25.15180000
1787123100000,2026-08-19T07:05:00.000Z,64288.00000000,64299.98000000,64271.78000000,64299.97000000,44.71962000
1787123400000,2026-08-19T07:10:00.000Z,64299.97000000,64394.74000000,64296.88000000,64363.57000000,312.91130000
1787123700000,2026-08-19T07:15:00.000Z,64363.57000000,64363.57000000,64306.73000000,64312.96000000,21.34854000
1787124000000,2026-08-19T07:20:00.000Z,64312.95000000,64346.00000000,64312.95000000,64346.00000000,34.32957000
1787124300000,2026-08-19T07:25:00.000Z,64345.99000000,64366.00000000,64337.83000000,64342.58000000,70.28209000
1787124600000,2026-08-19T07:30:00.000Z,64342.59000000,64380.03000000,64340.00000000,64380.03000000,29.40165000
1787124900000,2026-08-19T07:35:00.000Z,64380.02000000,64388.00000000,64380.02000000,64382.70000000,13.50088000
1787125200000,2026-08-19T07:40:00.000Z,64382.70000000,64395.78000000,64364.31000000,64364.31000000,30.09592000
1787125500000,2026-08-19T07:45:00.000Z,64364.31000000,64374.00000000,64353.28000000,64359.67000000,13.17292000
1787125800000,2026-08-19T07:50:00.000Z,64359.67000000,64359.68000000,64326.24000000,64326.25000000,20.48298000
1787126100000,2026-08-19T07:55:00.000Z,64326.25000000,64326.25000000,64296.00000000,64296.00000000,15.26659000
1787126400000,2026-08-19T08:00:00.000Z,64296.01000000,64307.64000000,64293.09000000,64307.64000000,26.15664000
1787126700000,2026-08-19T08:05:00.000Z,64307.63000000,64325.93000000,64293.09000000,64293.10000000,23.01271000
1787127000000,2026-08-19T08:10:00.000Z,64293.09000000,64293.10000000,64262.00000000,64262.00000000,72.38183000
1787127300000,2026-08-19T08:15:00.000Z,64262.01000000,64287.29000000,64255.00000000,64287.29000000,14.96821000
1787127600000,2026-08-19T08:20:00.000Z,64287.28000000,64287.29000000,64272.93000000,64272.93000000,17.78329000
1787127900000,2026-08-19T08:25:00.000Z,64272.94000000,64288.00000000,64272.92000000,64288.00000000,33.90402000
1787128200000,2026-08-19T08:30:00.000Z,64288.00000000,64375.97000000,64287.99000000,64375.97000000,32.23816000
1787128500000,2026-08-19T08:35:00.000Z,64375.96000000,64510.95000000,64375.96000000,64446.83000000,66.28074000
1787128800000,2026-08-19T08:40:00.000Z,64446.82000000,64465.29000000,64435.36000000,64450.12000000,34.68246000
1787129100000,2026-08-19T08:45:00.000Z,64450.12000000,64473.58000000,64450.12000000,64459.00000000,17.15467000
1787129400000,2026-08-19T08:50:00.000Z,64459.00000000,64470.00000000,64450.00000000,64450.01000000,22.11561000
1787129700000,2026-08-19T08:55:00.000Z,64450.00000000,64450.01000000,64413.95000000,64413.95000000,20.55330000
1787130000000,2026-08-19T09:00:00.000Z,64413.95000000,64468.97000000,64413.35000000,64468.97000000,59.85037000
1787130300000,2026-08-19T09:05:00.000Z,64469.03000000,64470.66000000,64402.07000000,64402.07000000,20.22020000
1787130600000,2026-08-19T09:10:00.000Z,64402.08000000,64433.33000000,64391.64000000,64391.64000000,19.41203000
1787130900000,2026-08-19T09:15:00.000Z,64391.64000000,64416.00000000,64374.00000000,64416.00000000,19.01965000
1787131200000,2026-08-19T09:20:00.000Z,64415.99000000,64416.00000000,64398.45000000,64398.45000000,16.92501000
1787131500000,2026-08-19T09:25:00.000Z,64398.45000000,64398.45000000,64382.33000000,64382.99000000,16.71086000
1787131800000,2026-08-19T09:30:00.000Z,64383.00000000,64395.61000000,64382.99000000,64395.60000000,5.85022000
1787132100000,2026-08-19T09:35:00.000Z,64395.60000000,64395.61000000,64383.05000000,64383.06000000,15.77666000
1787132400000,2026-08-19T09:40:00.000Z,64383.06000000,64383.06000000,64360.70000000,64365.09000000,27.29260000
1787132700000,2026-08-19T09:45:00.000Z,64365.10000000,64379.16000000,64365.09000000,64379.16000000,7.21304000
1787133000000,2026-08-19T09:50:00.000Z,64379.16000000,64410.00000000,64379.15000000,64410.00000000,8.79581000
1787133300000,2026-08-19T09:55:00.000Z,64410.00000000,64427.07000000,64410.00000000,64427.06000000,11.12865000
1787133600000,2026-08-19T10:00:00.000Z,64427.07000000,64427.07000000,64410.24000000,64410.24000000,12.45010000
1787133900000,2026-08-19T10:05:00.000Z,64410.24000000,64410.24000000,64393.52000000,64393.53000000,11.50039000
1787134200000,2026-08-19T10:10:00.000Z,64393.52000000,64393.52000000,64377.51000000,64389.96000000,17.28479000
1787134500000,2026-08-19T10:15:00.000Z,64389.96000000,64389.96000000,64389.95000000,64389.95000000,6.85155000
1787134800000,2026-08-19T10:20:00.000Z,64389.95000000,64398.07000000,64381.41000000,64381.42000000,15.18722000
1787135100000,2026-08-19T10:25:00.000Z,64381.42000000,64397.03000000,64373.24000000,64397.02000000,13.18083000
1787135400000,2026-08-19T10:30:00.000Z,64397.02000000,64404.00000000,64381.25000000,64403.99000000,21.27318000
1787135700000,2026-08-19T10:35:00.000Z,64404.00000000,64422.17000000,64403.99000000,64422.01000000,71.18062000
1787136000000,2026-08-19T10:40:00.000Z,64422.01000000,64422.01000000,64401.38000000,64409.75000000,30.17133000
1787136300000,2026-08-19T10:45:00.000Z,64409.75000000,64414.95000000,64403.03000000,64404.61000000,19.34903000
1787136600000,2026-08-19T10:50:00.000Z,64404.60000000,64417.53000000,64397.90000000,64408.62000000,18.95340000
1787136900000,2026-08-19T10:55:00.000Z,64408.62000000,64456.71000000,64408.62000000,64456.71000000,25.46627000
1787137200000,2026-08-19T11:00:00.000Z,64456.71000000,64499.93000000,64454.99000000,64499.93000000,27.88862000
1787137500000,2026-08-19T11:05:00.000Z,64499.93000000,64539.05000000,64489.23000000,64509.93000000,45.71616000
1787137800000,2026-08-19T11:10:00.000Z,64509.92000000,64521.06000000,64482.96000000,64506.88000000,34.49843000
1787138100000,2026-08-19T11:15:00.000Z,64506.87000000,64511.66000000,64480.35000000,64511.65000000,39.51860000
1787138400000,2026-08-19T11:20:00.000Z,64511.65000000,64526.71000000,64499.13000000,64526.71000000,14.54152000
1787138700000,2026-08-19T11:25:00.000Z,64526.70000000,64526.71000000,64506.78000000,64506.78000000,12.65688000
1787139000000,2026-08-19T11:30:00.000Z,64506.78000000,64523.86000000,64504.20000000,64507.56000000,9.61850000
1787139300000,2026-08-19T11:35:00.000Z,64507.55000000,64516.07000000,64494.99000000,64500.85000000,13.10476000
1787139600000,2026-08-19T11:40:00.000Z,64500.86000000,64500.86000000,64461.54000000,64471.20000000,31.04172000
1787139900000,2026-08-19T11:45:00.000Z,64471.20000000,64500.00000000,64471.19000000,64500.00000000,13.07956000
1787140200000,2026-08-19T11:50:00.000Z,64500.00000000,64527.23000000,64474.03000000,64508.84000000,35.31904000
1787140500000,2026-08-19T11:55:00.000Z,64508.84000000,64515.63000000,64503.00000000,64515.63000000,9.03849000
1787140800000,2026-08-19T12:00:00.000Z,64515.62000000,64515.63000000,64483.46000000,64483.47000000,22.03626000
1787141100000,2026-08-19T12:05:00.000Z,64483.46000000,64515.26000000,64474.86000000,64503.55000000,13.34170000
1787141400000,2026-08-19T12:10:00.000Z,64503.56000000,64505.85000000,64487.72000000,64505.80000000,6.22771000
1787141700000,2026-08-19T12:15:00.000Z,64505.81000000,64505.81000000,64490.02000000,64501.25000000,12.88168000
1787142000000,2026-08-19T12:20:00.000Z,64501.25000000,64501.26000000,64488.63000000,64499.06000000,7.64659000
1787142300000,2026-08-19T12:25:00.000Z,64499.07000000,64499.07000000,64493.47000000,64493.52000000,4.79672000
1787142600000,2026-08-19T12:30:00.000Z,64493.53000000,64662.93000000,64481.59000000,64662.80000000,105.92333000
1787142900000,2026-08-19T12:35:00.000Z,64662.80000000,64759.52000000,64591.75000000,64723.98000000,182.20962000
1787143200000,2026-08-19T12:40:00.000Z,64723.98000000,64947.49000000,64707.59000000,64943.45000000,140.94978000
1787143500000,2026-08-19T12:45:00.000Z,64943.42000000,64984.57000000,64908.54000000,64984.57000000,160.82153000
1787143800000,2026-08-19T12:50:00.000Z,64984.56000000,64988.00000000,64826.35000000,64837.73000000,82.32010000
1787144100000,2026-08-19T12:55:00.000Z,64837.72000000,64890.96000000,64837.72000000,64882.15000000,45.94349000
1787144400000,2026-08-19T13:00:00.000Z,64882.15000000,64888.32000000,64793.29000000,64800.96000000,49.24262000
1787144700000,2026-08-19T13:05:00.000Z,64800.96000000,64878.54000000,64793.29000000,64869.77000000,34.19315000
1787145000000,2026-08-19T13:10:00.000Z,64869.77000000,64990.10000000,64869.77000000,64920.53000000,140.17986000
1787145300000,2026-08-19T13:15:00.000Z,64920.54000000,64973.52000000,64918.43000000,64963.02000000,61.90041000
1787145600000,2026-08-19T13:20:00.000Z,64963.02000000,65009.18000000,64963.02000000,64989.84000000,92.16778000
1787145900000,2026-08-19T13:25:00.000Z,64989.83000000,65035.80000000,64930.00000000,65005.36000000,71.16458000
1787146200000,2026-08-19T13:30:00.000Z,65005.37000000,65217.86000000,64969.31000000,65056.00000000,427.86355000
1787146500000,2026-08-19T13:35:00.000Z,65056.00000000,65088.83000000,64825.22000000,64829.33000000,172.76912000
1787146800000,2026-08-19T13:40:00.000Z,64829.33000000,65100.00000000,64808.00000000,65044.01000000,127.86450000
1787147100000,2026-08-19T13:45:00.000Z,65044.01000000,65180.00000000,65001.67000000,65061.79000000,238.53324000
1787147400000,2026-08-19T13:50:00.000Z,65061.79000000,65119.49000000,64988.00000000,65003.99000000,94.13948000
1787147700000,2026-08-19T13:55:00.000Z,65004.00000000,65072.51000000,64986.22000000,65012.12000000,109.44898000
1787148000000,2026-08-19T14:00:00.000Z,65012.12000000,65146.26000000,65012.11000000,65140.33000000,109.85652000
1787148300000,2026-08-19T14:05:00.000Z,65140.34000000,65382.34000000,65130.36000000,65382.34000000,250.51258000
1787148600000,2026-08-19T14:10:00.000Z,65382.34000000,65440.00000000,65308.00000000,65407.43000000,267.83762000
1787148900000,2026-08-19T14:15:00.000Z,65407.43000000,65473.00000000,65322.17000000,65440.00000000,181.13972000
1787149200000,2026-08-19T14:20:00.000Z,65440.01000000,65456.95000000,65325.42000000,65426.00000000,90.55114000
1787149500000,2026-08-19T14:25:00.000Z,65426.00000000,65442.81000000,65328.02000000,65410.89000000,136.60845000
1787149800000,2026-08-19T14:30:00.000Z,65410.89000000,65422.00000000,65350.00000000,65359.40000000,86.16816000
1787150100000,2026-08-19T14:35:00.000Z,65359.41000000,65505.48000000,65359.40000000,65490.00000000,245.54989000
1787150400000,2026-08-19T14:40:00.000Z,65490.01000000,65500.28000000,65411.33000000,65456.96000000,91.09849000
1787150700000,2026-08-19T14:45:00.000Z,65456.97000000,65541.83000000,65446.00000000,65526.89000000,121.72499000
1787151000000,2026-08-19T14:50:00.000Z,65526.89000000,65766.00000000,65526.89000000,65766.00000000,377.64341000
1787151300000,2026-08-19T14:55:00.000Z,65765.99000000,65970.00000000,65753.15000000,65923.21000000,406.87696000
1787151600000,2026-08-19T15:00:00.000Z,65923.21000000,66074.63000000,65892.00000000,66074.62000000,442.94939000
1787151900000,2026-08-19T15:05:00.000Z,66074.62000000,66533.00000000,66074.62000000,66510.57000000,675.84856000
1787152200000,2026-08-19T15:10:00.000Z,66510.56000000,66799.66000000,66458.00000000,66654.00000000,409.25634000
1787152500000,2026-08-19T15:15:00.000Z,66654.00000000,66844.99000000,66583.22000000,66674.66000000,318.14438000
1787152800000,2026-08-19T15:20:00.000Z,66674.67000000,67251.69000000,66668.01000000,67206.43000000,740.91127000
1787153100000,2026-08-19T15:25:00.000Z,67206.43000000,69500.00000000,67086.12000000,68291.89000000,2974.59103000
1787153400000,2026-08-19T15:30:00.000Z,68292.16000000,68500.00000000,67718.27000000,68492.15000000,1513.67152000
1787153700000,2026-08-19T15:35:00.000Z,68492.16000000,68790.75000000,68209.06000000,68655.66000000,640.32541000
1787154000000,2026-08-19T15:40:00.000Z,68655.66000000,68865.82000000,68536.96000000,68679.98000000,446.26757000
1787154300000,2026-08-19T15:45:00.000Z,68679.62000000,68686.34000000,68374.00000000,68486.39000000,480.35841000
1787154600000,2026-08-19T15:50:00.000Z,68486.39000000,68640.01000000,68238.00000000,68238.00000000,360.85885000
1787154900000,2026-08-19T15:55:00.000Z,68237.95000000,68597.52000000,68234.19000000,68554.00000000,259.68692000
1787155200000,2026-08-19T16:00:00.000Z,68554.00000000,68760.00000000,68525.45000000,68711.80000000,323.69403000
1787155500000,2026-08-19T16:05:00.000Z,68711.81000000,68997.00000000,68708.28000000,68755.96000000,229.14464000
1787155800000,2026-08-19T16:10:00.000Z,68755.96000000,68755.96000000,68529.99000000,68565.53000000,131.61185000
1787156100000,2026-08-19T16:15:00.000Z,68565.54000000,68748.49000000,68565.53000000,68719.45000000,146.39304000
1787156400000,2026-08-19T16:20:00.000Z,68719.46000000,68779.34000000,68591.52000000,68779.34000000,196.83261000
1787156700000,2026-08-19T16:25:00.000Z,68779.33000000,68921.42000000,68768.99000000,68892.66000000,142.90247000
1787157000000,2026-08-19T16:30:00.000Z,68892.66000000,68892.67000000,68714.28000000,68771.66000000,93.59960000
1787157300000,2026-08-19T16:35:00.000Z,68771.66000000,68815.17000000,68673.14000000,68686.07000000,87.88942000
1787157600000,2026-08-19T16:40:00.000Z,68686.07000000,68686.07000000,68551.16000000,68589.64000000,129.70535000
1787157900000,2026-08-19T16:45:00.000Z,68589.64000000,68704.14000000,68566.80000000,68672.50000000,139.42053000
1787158200000,2026-08-19T16:50:00.000Z,68672.50000000,68673.84000000,68566.34000000,68575.38000000,192.83550000
1787158500000,2026-08-19T16:55:00.000Z,68575.38000000,68598.84000000,68416.36000000,68465.27000000,199.55614000
1787158800000,2026-08-19T17:00:00.000Z,68465.26000000,68546.22000000,68288.75000000,68398.81000000,239.83855000
1787159100000,2026-08-19T17:05:00.000Z,68398.82000000,68444.69000000,68226.69000000,68311.28000000,228.47659000
1787159400000,2026-08-19T17:10:00.000Z,68311.27000000,68372.64000000,68224.00000000,68242.39000000,151.33201000
1787159700000,2026-08-19T17:15:00.000Z,68242.38000000,68314.85000000,68019.74000000,68039.74000000,154.37486000
1787160000000,2026-08-19T17:20:00.000Z,68039.74000000,68105.42000000,67930.62000000,67960.31000000,180.12319000
1787160300000,2026-08-19T17:25:00.000Z,67960.31000000,68015.61000000,67836.01000000,68005.90000000,162.04736000
1787160600000,2026-08-19T17:30:00.000Z,68005.91000000,68036.36000000,67825.03000000,67956.15000000,147.45858000
1787160900000,2026-08-19T17:35:00.000Z,67956.00000000,68052.06000000,67949.18000000,68034.02000000,115.93152000
1787161200000,2026-08-19T17:40:00.000Z,68034.02000000,68045.35000000,67997.59000000,68045.35000000,60.91325000
1787161500000,2026-08-19T17:45:00.000Z,68045.35000000,68254.44000000,68044.78000000,68180.76000000,108.87157000
1787161800000,2026-08-19T17:50:00.000Z,68180.76000000,68227.60000000,68170.00000000,68188.48000000,55.42040000
1787162100000,2026-08-19T17:55:00.000Z,68188.48000000,68261.40000000,68188.48000000,68197.29000000,103.67697000
1787162400000,2026-08-19T18:00:00.000Z,68197.30000000,68250.76000000,68158.82000000,68169.70000000,86.93379000
1787162700000,2026-08-19T18:05:00.000Z,68169.71000000,68201.20000000,68052.00000000,68077.94000000,90.86573000
1787163000000,2026-08-19T18:10:00.000Z,68077.93000000,68193.99000000,68042.00000000,68193.40000000,68.25074000
1787163300000,2026-08-19T18:15:00.000Z,68193.40000000,68300.00000000,68177.96000000,68296.34000000,55.53865000
1787163600000,2026-08-19T18:20:00.000Z,68296.34000000,68320.75000000,68254.00000000,68263.89000000,41.13004000
1787163900000,2026-08-19T18:25:00.000Z,68263.88000000,68313.80000000,68260.85000000,68279.63000000,27.99221000
1787164200000,2026-08-19T18:30:00.000Z,68279.63000000,68284.00000000,68225.29000000,68284.00000000,34.11297000
1787164500000,2026-08-19T18:35:00.000Z,68283.99000000,68303.99000000,68236.00000000,68286.94000000,46.43661000
1787164800000,2026-08-19T18:40:00.000Z,68286.95000000,68434.00000000,68286.94000000,68431.41000000,49.82553000
1787165100000,2026-08-19T18:45:00.000Z,68431.42000000,68453.43000000,68389.11000000,68439.99000000,32.94855000
1787165400000,2026-08-19T18:50:00.000Z,68439.98000000,68446.51000000,68352.25000000,68412.00000000,46.09981000
1787165700000,2026-08-19T18:55:00.000Z,68412.00000000,68412.00000000,68322.00000000,68395.99000000,45.87825000
1787166000000,2026-08-19T19:00:00.000Z,68396.00000000,68422.00000000,68360.00000000,68368.10000000,43.74175000
1787166300000,2026-08-19T19:05:00.000Z,68368.10000000,68444.52000000,68358.52000000,68377.14000000,58.12443000
1787166600000,2026-08-19T19:10:00.000Z,68376.97000000,68453.86000000,68103.71000000,68122.01000000,120.37517000
1787166900000,2026-08-19T19:15:00.000Z,68122.01000000,68392.00000000,68122.00000000,68332.00000000,75.79408000
1787167200000,2026-08-19T19:20:00.000Z,68332.01000000,68366.00000000,68242.00000000,68365.99000000,39.31838000
1787167500000,2026-08-19T19:25:00.000Z,68365.99000000,68365.99000000,68144.00000000,68181.99000000,49.30269000
1787167800000,2026-08-19T19:30:00.000Z,68181.99000000,68302.00000000,68130.00000000,68236.29000000,77.16547000
1787168100000,2026-08-19T19:35:00.000Z,68236.29000000,68290.00000000,68207.79000000,68266.94000000,69.41780000
1787168400000,2026-08-19T19:40:00.000Z,68266.93000000,68417.81000000,68262.29000000,68399.99000000,60.86817000
1787168700000,2026-08-19T19:45:00.000Z,68399.99000000,68408.31000000,68369.03000000,68378.02000000,36.55854000
1787169000000,2026-08-19T19:50:00.000Z,68378.02000000,68443.46000000,68367.33000000,68416.55000000,47.87003000
1787169300000,2026-08-19T19:55:00.000Z,68416.56000000,68483.52000000,68390.01000000,68429.44000000,51.98745000
1787169600000,2026-08-19T20:00:00.000Z,68429.44000000,68510.28000000,68390.00000000,68510.28000000,72.49340000
1787169900000,2026-08-19T20:05:00.000Z,68510.28000000,68658.00000000,68479.72000000,68627.89000000,72.96290000
1787170200000,2026-08-19T20:10:00.000Z,68627.90000000,68706.71000000,68597.67000000,68683.99000000,81.58885000
1787170500000,2026-08-19T20:15:00.000Z,68683.99000000,68684.00000000,68556.00000000,68618.49000000,53.23713000
1787170800000,2026-08-19T20:20:00.000Z,68618.50000000,68791.71000000,68594.00000000,68789.48000000,55.30432000
1787171100000,2026-08-19T20:25:00.000Z,68789.49000000,68813.46000000,68673.72000000,68702.02000000,74.68641000
1787171400000,2026-08-19T20:30:00.000Z,68702.01000000,68799.63000000,68690.00000000,68773.92000000,45.00109000
1787171700000,2026-08-19T20:35:00.000Z,68773.92000000,68773.92000000,68647.10000000,68720.00000000,39.76809000
1787172000000,2026-08-19T20:40:00.000Z,68720.01000000,68742.00000000,68655.31000000,68671.35000000,39.00527000
1787172300000,2026-08-19T20:45:00.000Z,68671.35000000,68705.08000000,68624.00000000,68705.08000000,51.77630000
1787172600000,2026-08-19T20:50:00.000Z,68705.08000000,69579.99000000,68692.00000000,69114.70000000,733.40549000
1787172900000,2026-08-19T20:55:00.000Z,69114.71000000,69236.44000000,69020.34000000,69048.06000000,100.00624000
1787173200000,2026-08-19T21:00:00.000Z,69048.06000000,69435.74000000,68984.78000000,69376.58000000,210.83664000
1787173500000,2026-08-19T21:05:00.000Z,69376.58000000,69910.37000000,69251.20000000,69622.65000000,430.21503000
1787173800000,2026-08-19T21:10:00.000Z,69622.38000000,69639.62000000,69155.74000000,69434.00000000,270.52815000
1787174100000,2026-08-19T21:15:00.000Z,69433.99000000,69514.94000000,69266.00000000,69451.99000000,112.94974000
1787174400000,2026-08-19T21:20:00.000Z,69451.99000000,69760.00000000,69442.86000000,69525.59000000,120.34779000
1787174700000,2026-08-19T21:25:00.000Z,69525.59000000,69730.29000000,69522.00000000,69639.28000000,62.09669000
1787175000000,2026-08-19T21:30:00.000Z,69639.28000000,69834.42000000,69574.00000000,69785.11000000,108.37384000
1787175300000,2026-08-19T21:35:00.000Z,69785.11000000,69842.73000000,69443.58000000,69479.99000000,112.22278000
1787175600000,2026-08-19T21:40:00.000Z,69480.00000000,69672.00000000,69384.00000000,69671.99000000,72.01922000
1787175900000,2026-08-19T21:45:00.000Z,69672.00000000,70000.00000000,69500.00000000,69826.00000000,368.46324000
1787176200000,2026-08-19T21:50:00.000Z,69826.00000000,69838.00000000,69716.00000000,69748.47000000,97.83530000
1787176500000,2026-08-19T21:55:00.000Z,69748.48000000,69845.00000000,69636.00000000,69709.46000000,136.63820000
1787176800000,2026-08-19T22:00:00.000Z,69709.47000000,69833.99000000,69515.52000000,69515.53000000,144.85329000
1787177100000,2026-08-19T22:05:00.000Z,69515.53000000,69551.42000000,69341.64000000,69416.33000000,177.98770000
1787177400000,2026-08-19T22:10:00.000Z,69416.34000000,69446.00000000,69304.35000000,69304.35000000,109.59323000
1787177700000,2026-08-19T22:15:00.000Z,69304.35000000,69405.52000000,69282.00000000,69282.00000000,86.46823000
1787178000000,2026-08-19T22:20:00.000Z,69282.01000000,69325.09000000,69211.26000000,69259.99000000,90.68298000
1787178300000,2026-08-19T22:25:00.000Z,69259.99000000,69260.00000000,69143.70000000,69144.01000000,61.84215000
1787178600000,2026-08-19T22:30:00.000Z,69144.00000000,69195.99000000,68980.00000000,69050.00000000,160.85213000
1787178900000,2026-08-19T22:35:00.000Z,69050.00000000,69392.85000000,69022.00000000,69386.58000000,80.90695000
1787179200000,2026-08-19T22:40:00.000Z,69386.58000000,69473.14000000,69302.00000000,69344.93000000,81.99380000
1787179500000,2026-08-19T22:45:00.000Z,69344.92000000,69344.93000000,69105.75000000,69182.00000000,108.05665000
1787179800000,2026-08-19T22:50:00.000Z,69182.00000000,69282.00000000,69115.73000000,69152.00000000,72.01428000
1787180100000,2026-08-19T22:55:00.000Z,69152.00000000,69275.20000000,69142.01000000,69258.90000000,65.40505000
1787180400000,2026-08-19T23:00:00.000Z,69258.90000000,69362.00000000,69213.39000000,69354.01000000,150.63361000
1787180700000,2026-08-19T23:05:00.000Z,69354.01000000,69392.00000000,69307.31000000,69342.01000000,54.99652000
1787181000000,2026-08-19T23:10:00.000Z,69342.01000000,69407.50000000,69316.00000000,69356.87000000,53.98362000
1787181300000,2026-08-19T23:15:00.000Z,69356.87000000,69453.88000000,69352.56000000,69404.01000000,84.71115000
1787181600000,2026-08-19T23:20:00.000Z,69404.01000000,69414.00000000,69300.00000000,69304.01000000,45.23373000
1787181900000,2026-08-19T23:25:00.000Z,69304.01000000,69418.94000000,69270.00000000,69369.06000000,88.85478000
1787182200000,2026-08-19T23:30:00.000Z,69369.07000000,69388.00000000,69250.86000000,69250.87000000,101.53595000
1787182500000,2026-08-19T23:35:00.000Z,69250.86000000,69324.95000000,69239.54000000,69292.01000000,60.03494000
1787182800000,2026-08-19T23:40:00.000Z,69292.00000000,69389.58000000,69275.95000000,69317.98000000,63.79110000
1787183100000,2026-08-19T23:45:00.000Z,69317.99000000,69317.99000000,69180.67000000,69180.67000000,30.02080000
1787183400000,2026-08-19T23:50:00.000Z,69180.68000000,69250.00000000,69160.00000000,69202.01000000,42.59357000
1787183700000,2026-08-19T23:55:00.000Z,69202.00000000,69334.79000000,69195.44000000,69334.79000000,54.42867000
1787184000000,2026-08-20T00:00:00.000Z,69334.78000000,69560.25000000,69314.01000000,69550.03000000,362.90822000
1787184300000,2026-08-20T00:05:00.000Z,69550.03000000,69665.84000000,69502.71000000,69647.85000000,142.32357000
1787184600000,2026-08-20T00:10:00.000Z,69647.86000000,69662.95000000,69481.52000000,69572.72000000,102.70852000
1787184900000,2026-08-20T00:15:00.000Z,69572.86000000,69761.64000000,69566.00000000,69761.64000000,105.62131000
1787185200000,2026-08-20T00:20:00.000Z,69761.63000000,69793.21000000,69685.60000000,69685.62000000,97.79585000
1787185500000,2026-08-20T00:25:00.000Z,69685.61000000,69740.55000000,69604.91000000,69629.96000000,54.46206000
1787185800000,2026-08-20T00:30:00.000Z,69629.95000000,69648.00000000,69523.84000000,69625.00000000,73.69704000
1787186100000,2026-08-20T00:35:00.000Z,69625.00000000,69696.00000000,69493.05000000,69693.78000000,91.56153000
1787186400000,2026-08-20T00:40:00.000Z,69693.77000000,69693.78000000,69480.99000000,69571.98000000,93.50016000
